ID_Venta,Fecha_Venta,Producto,Precio_Unitario,Cantidad,ID_Cliente,Tipo_Pago,ID_Empleado
1121,2022-01-12 04:53:22.667555851,Auriculares,784.8,4,101.0,Efectivo,E003
1122,2022-01-12 05:07:46.955651883,Auriculares,778.87,3,,nan,E003
1123,2022-01-12 05:22:11.243747915,nan,531.5,3,102.0,Transferencia,E001
1124,2022-01-12 05:36:35.531843947,Teléfono,88.9,4,,Transferencia,E003
1125,2022-01-12 05:50:59.819939979,Smartwatch,580.29,4,101.0,Transferencia,E001
1126,2022-01-12 06:05:24.108036012,Auriculares,855.54,3,102.0,nan,E003
1127,2022-01-12 06:19:48.396132044,Auriculares,531.89,2,102.0,nan,E002
1128,2022-01-12 06:34:12.684228076,Teléfono,754.81,4,103.0,Transferencia,E003
1129,2022-01-12 06:48:36.972324108,Teléfono,499.12,1,103.0,Transferencia,E003
1130,2022-01-12 07:03:01.260420140,Portátil,581.73,3,,nan,E003
1131,2022-01-12 07:17:25.548516172,nan,93.83,2,103.0,Transferencia,E001
1132,2022-01-12 07:31:49.836612204,Smartwatch,344.86,3,102.0,Efectivo,E002
1133,2022-01-12 07:46:14.124708236,nan,903.28,1,102.0,nan,E003
1134,2022-01-12 08:00:38.412804268,Portátil,343.31,1,,nan,E001
1135,2022-01-12 08:15:02.700900300,nan,480.88,3,101.0,nan,E002
1136,2022-01-12 08:29:26.988996332,Smartwatch,591.19,1,101.0,Efectivo,E003
1137,2022-01-12 08:43:51.277092364,Portátil,777.19,2,102.0,Efectivo,E003
1138,2022-01-12 08:58:15.565188396,Portátil,285.73,2,102.0,Transferencia,E001
1139,2022-01-12 09:12:39.853284428,Auriculares,119.04,1,102.0,Transferencia,E001
1140,2022-01-12 09:27:04.141380460,Tablet,866.75,3,,Transferencia,E003
1141,2022-01-12 09:41:28.429476492,Teléfono,728.48,3,102.0,Efectivo,E002
1142,2022-01-12 09:55:52.717572524,nan,782.81,3,101.0,Transferencia,E001
1143,2022-01-12 10:10:17.005668556,Teléfono,212.28,2,102.0,Transferencia,E002
1144,2022-01-12 10:24:41.293764588,Cámara,498.82,4,,Transferencia,E001
1145,2022-01-12 10:39:05.581860620,Tablet,483.16,4,101.0,Tarjeta Crédito,E003
1146,2022-01-12 10:53:29.869956652,Smartwatch,528.2,1,101.0,Tarjeta Crédito,E003
1147,2022-01-12 11:07:54.158052684,nan,922.38,2,103.0,Transferencia,E003
1148,2022-01-12 11:22:18.446148716,Tablet,992.1,1,101.0,Efectivo,E001
1149,2022-01-12 11:36:42.734244748,Teléfono,80.06,1,101.0,Transferencia,E002
1150,2022-01-12 11:51:07.022340780,Tablet,225.12,2,101.0,Efectivo,E002
1151,2022-01-12 12:05:31.310436812,Smartwatch,848.53,2,102.0,Tarjeta Crédito,E001
1152,2022-01-12 12:19:55.598532844,nan,133.19,1,101.0,Tarjeta Crédito,E001
1153,2022-01-12 12:34:19.886628876,nan,976.74,4,101.0,Transferencia,E002
1154,2022-01-12 12:48:44.174724908,Cámara,719.19,4,103.0,Tarjeta Crédito,E001
1155,2022-01-12 13:03:08.462820940,Auriculares,60.82,3,102.0,Transferencia,E001
1156,2022-01-12 13:17:32.750916972,Smartwatch,713.1,4,102.0,Transferencia,E001
1157,2022-01-12 13:31:57.039013004,Portátil,343.19,1,,Efectivo,E003
1158,2022-01-12 13:46:21.327109036,Cámara,526.38,2,,Efectivo,E001
1159,2022-01-12 14:00:45.615205068,Smartwatch,182.72,1,103.0,Tarjeta Crédito,E003
1160,2022-01-12 14:15:09.903301100,Smartwatch,623.34,1,103.0,Tarjeta Crédito,E003
1161,2022-01-12 14:29:34.191397132,nan,252.74,1,,nan,E003
1162,2022-01-12 14:43:58.479493164,Portátil,318.68,2,,Transferencia,E001
1163,2022-01-12 14:58:22.767589196,Teléfono,711.26,3,101.0,Transferencia,E001
1164,2022-01-12 15:12:47.055685228,Auriculares,238.87,4,,Tarjeta Crédito,E002
1165,2022-01-12 15:27:11.343781260,Cámara,324.35,3,103.0,Efectivo,E001
1166,2022-01-12 15:41:35.631877292,Tablet,132.54,4,103.0,Efectivo,E001
1167,2022-01-12 15:55:59.919973324,Auriculares,620.37,3,101.0,Tarjeta Crédito,E003
1168,2022-01-12 16:10:24.208069356,Cámara,277.9,2,103.0,Tarjeta Crédito,E001
1169,2022-01-12 16:24:48.496165388,Auriculares,887.47,2,102.0,Tarjeta Crédito,E001
1170,2022-01-12 16:39:12.784261420,Teléfono,611.8,3,103.0,nan,E001
1171,2022-01-12 16:53:37.072357452,nan,260.67,1,101.0,Tarjeta Crédito,E002
1172,2022-01-12 17:08:01.360453484,Tablet,56.92,4,103.0,Tarjeta Crédito,E003
1173,2022-01-12 17:22:25.648549516,Portátil,160.9,1,102.0,Transferencia,E002
1174,2022-01-12 17:36:49.936645548,Portátil,269.0,2,102.0,nan,E003
1175,2022-01-12 17:51:14.224741580,Smartwatch,574.89,2,103.0,Tarjeta Crédito,E001
1176,2022-01-12 18:05:38.512837612,Portátil,233.4,1,101.0,Transferencia,E002
1177,2022-01-12 18:20:02.800933644,Smartwatch,698.57,2,101.0,Tarjeta Crédito,E002
1178,2022-01-12 18:34:27.089029676,Cámara,134.34,2,102.0,Transferencia,E003
1179,2022-01-12 18:48:51.377125708,Auriculares,429.75,4,,Tarjeta Crédito,E001
1180,2022-01-12 19:03:15.665221740,Tablet,274.76,1,102.0,Transferencia,E001
1181,2022-01-12 19:17:39.953317772,nan,812.72,3,,Efectivo,E003
1182,2022-01-12 19:32:04.241413804,Tablet,171.56,1,,nan,E001
1183,2022-01-12 19:46:28.529509836,Smartwatch,164.57,3,103.0,Transferencia,E001
1184,2022-01-12 20:00:52.817605868,Cámara,792.44,3,103.0,Efectivo,E001
1185,2022-01-12 20:15:17.105701900,Tablet,384.2,3,101.0,Efectivo,E002
1186,2022-01-12 20:29:41.393797932,Tablet,797.88,1,102.0,Tarjeta Crédito,E001
1187,2022-01-12 20:44:05.681893964,Auriculares,681.46,4,,Transferencia,E002
1188,2022-01-12 20:58:29.969989996,Auriculares,133.8,4,101.0,Tarjeta Crédito,E001
1189,2022-01-12 21:12:54.258086028,Smartwatch,972.5,2,101.0,Tarjeta Crédito,E002
1190,2022-01-12 21:27:18.546182060,Auriculares,933.94,1,,Tarjeta Crédito,E003
1191,2022-01-12 21:41:42.834278092,Cámara,811.76,1,103.0,Tarjeta Crédito,E002
1192,2022-01-12 21:56:07.122374124,Smartwatch,846.45,2,,Efectivo,E003
1193,2022-01-12 22:10:31.410470156,Cámara,639.49,1,102.0,Efectivo,E001
1194,2022-01-12 22:24:55.698566188,Cámara,924.05,2,103.0,Transferencia,E001
1195,2022-01-12 22:39:19.986662220,Tablet,445.0,2,,Efectivo,E001
1196,2022-01-12 22:53:44.274758252,Portátil,898.75,3,103.0,Transferencia,E002
1197,2022-01-12 23:08:08.562854284,Tablet,485.36,2,,nan,E003
1198,2022-01-12 23:22:32.850950316,Auriculares,792.69,3,101.0,nan,E002
1199,2022-01-12 23:36:57.139046348,nan,501.82,3,101.0,Efectivo,E001
1200,2022-01-12 23:51:21.427142380,Portátil,712.36,2,102.0,nan,E003
1201,2022-01-13 00:05:45.715238412,Teléfono,461.01,2,,Tarjeta Crédito,E001
1202,2022-01-13 00:20:10.003334444,Portátil,412.14,2,101.0,Efectivo,E003
1203,2022-01-13 00:34:34.291430476,Auriculares,669.43,2,101.0,nan,E001
1204,2022-01-13 00:48:58.579526508,Auriculares,792.69,2,103.0,Transferencia,E002
1205,2022-01-13 01:03:22.867622540,Auriculares,127.38,4,103.0,Tarjeta Crédito,E001
1206,2022-01-13 01:17:47.155718572,Smartwatch,300.89,1,102.0,nan,E001
1207,2022-01-13 01:32:11.443814604,nan,609.21,2,101.0,nan,E003
1208,2022-01-13 01:46:35.731910636,Auriculares,329.19,4,101.0,Transferencia,E003
1209,2022-01-13 02:01:00.020006668,Teléfono,601.97,3,101.0,Tarjeta Crédito,E001
1210,2022-01-13 02:15:24.308102700,Smartwatch,993.72,4,,Transferencia,E001
1211,2022-01-13 02:29:48.596198732,nan,890.85,4,103.0,Transferencia,E001
1212,2022-01-13 02:44:12.884294764,Portátil,598.79,1,,Tarjeta Crédito,E001
1213,2022-01-13 02:58:37.172390796,Teléfono,114.89,2,103.0,Transferencia,E001
1214,2022-01-13 03:13:01.460486828,Tablet,831.72,4,103.0,Tarjeta Crédito,E001
1215,2022-01-13 03:27:25.748582860,Portátil,954.05,4,103.0,nan,E002
1216,2022-01-13 03:41:50.036678892,Tablet,171.39,2,101.0,Efectivo,E003
1217,2022-01-13 03:56:14.324774924,nan,638.04,3,102.0,nan,E003
1218,2022-01-13 04:10:38.612870956,Tablet,190.84,3,,Transferencia,E001
1219,2022-01-13 04:25:02.900966988,Smartwatch,155.75,1,102.0,nan,E003
1220,2022-01-13 04:39:27.189063021,Tablet,398.6,1,,nan,E001
1221,2022-01-13 04:53:51.477159053,Smartwatch,290.31,2,,nan,E003
1222,2022-01-13 05:08:15.765255085,Auriculares,749.19,1,101.0,Tarjeta Crédito,E002
1223,2022-01-13 05:22:40.053351117,nan,264.89,1,101.0,Transferencia,E003
1224,2022-01-13 05:37:04.341447149,Portátil,854.0,4,101.0,Tarjeta Crédito,E003
1225,2022-01-13 05:51:28.629543181,Cámara,278.53,4,103.0,Efectivo,E001
1226,2022-01-13 06:05:52.917639213,nan,676.45,2,103.0,Transferencia,E003
1227,2022-01-13 06:20:17.205735245,Portátil,216.02,1,102.0,Tarjeta Crédito,E002
1228,2022-01-13 06:34:41.493831277,nan,602.76,3,101.0,Transferencia,E003
1229,2022-01-13 06:49:05.781927309,Auriculares,528.61,2,103.0,nan,E003
1230,2022-01-13 07:03:30.070023341,Portátil,592.81,4,,Tarjeta Crédito,E003
1231,2022-01-13 07:17:54.358119373,Smartwatch,415.69,2,,Tarjeta Crédito,E002
1232,2022-01-13 07:32:18.646215405,Auriculares,933.79,4,,Tarjeta Crédito,E002
1233,2022-01-13 07:46:42.934311437,Portátil,344.98,4,102.0,nan,E002
1234,2022-01-13 08:01:07.222407469,Portátil,912.72,2,102.0,Transferencia,E002
1235,2022-01-13 08:15:31.510503501,Smartwatch,759.74,1,,Transferencia,E001
1236,2022-01-13 08:29:55.798599533,Tablet,398.07,2,103.0,nan,E001
1237,2022-01-13 08:44:20.086695565,Teléfono,485.67,3,102.0,Transferencia,E001
1238,2022-01-13 08:58:44.374791597,Portátil,879.16,1,101.0,Tarjeta Crédito,E001
1239,2022-01-13 09:13:08.662887629,Cámara,221.45,4,,Tarjeta Crédito,E003
1240,2022-01-13 09:27:32.950983661,Teléfono,196.55,3,103.0,Efectivo,E001
1241,2022-01-13 09:41:57.239079693,Cámara,589.01,1,102.0,Transferencia,E003
1242,2022-01-13 09:56:21.527175725,Smartwatch,982.59,4,,Efectivo,E003
1243,2022-01-13 10:10:45.815271757,Portátil,524.88,3,,Efectivo,E001
1244,2022-01-13 10:25:10.103367789,nan,634.45,2,103.0,Transferencia,E002
1245,2022-01-13 10:39:34.391463821,Auriculares,644.52,2,102.0,Transferencia,E001
1246,2022-01-13 10:53:58.679559853,Smartwatch,705.48,1,101.0,nan,E002
1247,2022-01-13 11:08:22.967655885,nan,690.11,2,101.0,Tarjeta Crédito,E003
1248,2022-01-13 11:22:47.255751917,Portátil,881.52,1,102.0,Transferencia,E003
1249,2022-01-13 11:37:11.543847949,nan,461.35,2,,Tarjeta Crédito,E003
1250,2022-01-13 11:51:35.831943981,Tablet,949.65,1,102.0,Efectivo,E001
1251,2022-01-13 12:06:00.120040013,Auriculares,789.32,1,101.0,Efectivo,E001
1252,2022-01-13 12:20:24.408136045,Cámara,310.51,3,102.0,Efectivo,E002
1253,2022-01-13 12:34:48.696232077,Portátil,324.87,2,,nan,E002
1254,2022-01-13 12:49:12.984328109,Smartwatch,428.65,3,,Transferencia,E002
1255,2022-01-13 13:03:37.272424141,Smartwatch,972.3,2,103.0,Tarjeta Crédito,E001
1256,2022-01-13 13:18:01.560520173,nan,72.24,2,,Tarjeta Crédito,E003
1257,2022-01-13 13:32:25.848616205,Portátil,126.28,2,103.0,Efectivo,E002
1258,2022-01-13 13:46:50.136712237,Auriculares,463.19,3,103.0,Transferencia,E002
1259,2022-01-13 14:01:14.424808269,Portátil,616.85,4,102.0,Efectivo,E003
1260,2022-01-13 14:15:38.712904301,Teléfono,943.13,3,101.0,Tarjeta Crédito,E002
1261,2022-01-13 14:30:03.001000333,Cámara,804.71,3,103.0,nan,E003
1262,2022-01-13 14:44:27.289096365,Portátil,86.27,2,,Tarjeta Crédito,E001
1263,2022-01-13 14:58:51.577192397,Portátil,142.28,1,102.0,Efectivo,E003
1264,2022-01-13 15:13:15.865288429,Auriculares,196.65,2,101.0,nan,E003
1265,2022-01-13 15:27:40.153384461,Tablet,806.77,2,103.0,Tarjeta Crédito,E003
1266,2022-01-13 15:42:04.441480493,Smartwatch,364.23,1,,nan,E003
1267,2022-01-13 15:56:28.729576525,Cámara,808.99,2,,Efectivo,E003
1268,2022-01-13 16:10:53.017672557,Teléfono,54.47,4,,Transferencia,E002
1269,2022-01-13 16:25:17.305768589,Smartwatch,582.67,3,102.0,Transferencia,E003
1270,2022-01-13 16:39:41.593864621,Teléfono,647.97,3,103.0,Transferencia,E001
1271,2022-01-13 16:54:05.881960653,Auriculares,540.66,3,,Tarjeta Crédito,E003
1272,2022-01-13 17:08:30.170056685,Teléfono,830.41,4,103.0,nan,E003
1273,2022-01-13 17:22:54.458152717,Tablet,407.08,3,,nan,E003
1274,2022-01-13 17:37:18.746248749,Portátil,627.54,1,101.0,Transferencia,E003
1275,2022-01-13 17:51:43.034344781,Cámara,159.32,3,102.0,nan,E002
1276,2022-01-13 18:06:07.322440813,Smartwatch,778.18,2,,Transferencia,E001
1277,2022-01-13 18:20:31.610536845,Portátil,170.4,2,,nan,E003
1278,2022-01-13 18:34:55.898632877,Auriculares,768.98,3,103.0,Tarjeta Crédito,E002
1279,2022-01-13 18:49:20.186728909,Portátil,351.31,4,101.0,nan,E001
1280,2022-01-13 19:03:44.474824941,Tablet,63.91,1,,nan,E002
1281,2022-01-13 19:18:08.762920973,Teléfono,476.58,2,101.0,Tarjeta Crédito,E001
1282,2022-01-13 19:32:33.051017005,Smartwatch,729.81,4,,nan,E002
1283,2022-01-13 19:46:57.339113037,Cámara,906.13,1,103.0,Efectivo,E002
1284,2022-01-13 20:01:21.627209069,Tablet,774.41,1,103.0,Efectivo,E001
1285,2022-01-13 20:15:45.915305101,Smartwatch,571.87,3,,Transferencia,E003
1286,2022-01-13 20:30:10.203401133,nan,389.03,3,102.0,Tarjeta Crédito,E001
1287,2022-01-13 20:44:34.491497165,Auriculares,580.39,2,,Transferencia,E002
1288,2022-01-13 20:58:58.779593197,Cámara,890.77,1,103.0,Tarjeta Crédito,E001
1289,2022-01-13 21:13:23.067689229,Portátil,869.26,4,101.0,Tarjeta Crédito,E001
1290,2022-01-13 21:27:47.355785261,Auriculares,59.2,1,101.0,Efectivo,E001
1291,2022-01-13 21:42:11.643881293,Portátil,689.85,4,102.0,nan,E002
1292,2022-01-13 21:56:35.931977325,Tablet,195.48,4,103.0,Transferencia,E002
1293,2022-01-13 22:11:00.220073357,Smartwatch,813.57,4,,Tarjeta Crédito,E003
1294,2022-01-13 22:25:24.508169389,Tablet,852.76,4,,Tarjeta Crédito,E002
1295,2022-01-13 22:39:48.796265421,Auriculares,870.33,4,,Tarjeta Crédito,E003
1296,2022-01-13 22:54:13.084361453,nan,326.06,3,103.0,Tarjeta Crédito,E002
1297,2022-01-13 23:08:37.372457485,Teléfono,667.04,1,,Transferencia,E003
1298,2022-01-13 23:23:01.660553517,Auriculares,141.67,4,103.0,Tarjeta Crédito,E001
1299,2022-01-13 23:37:25.948649549,Teléfono,975.71,4,101.0,Transferencia,E002
1300,2022-01-13 23:51:50.236745581,Auriculares,438.95,2,103.0,Tarjeta Crédito,E003
1301,2022-01-14 00:06:14.524841613,Auriculares,567.77,3,101.0,nan,E002
1302,2022-01-14 00:20:38.812937645,Cámara,528.67,1,103.0,Efectivo,E003
1303,2022-01-14 00:35:03.101033677,nan,654.17,1,,Tarjeta Crédito,E001
1304,2022-01-14 00:49:27.389129709,Teléfono,124.25,4,103.0,Efectivo,E002
1305,2022-01-14 01:03:51.677225741,Teléfono,135.43,3,,nan,E001
1306,2022-01-14 01:18:15.965321773,Smartwatch,123.86,4,,nan,E001
1307,2022-01-14 01:32:40.253417805,Tablet,224.86,3,101.0,Efectivo,E001
1308,2022-01-14 01:47:04.541513838,Portátil,432.57,3,,nan,E001
1309,2022-01-14 02:01:28.829609870,Tablet,426.93,1,,Tarjeta Crédito,E003
1310,2022-01-14 02:15:53.117705902,Teléfono,345.81,4,,nan,E002
1311,2022-01-14 02:30:17.405801934,Cámara,779.82,3,101.0,Tarjeta Crédito,E001
1312,2022-01-14 02:44:41.693897966,nan,852.26,2,103.0,Tarjeta Crédito,E003
1313,2022-01-14 02:59:05.981993998,Teléfono,138.63,1,,Efectivo,E003
1314,2022-01-14 03:13:30.270090030,Smartwatch,172.31,1,,Transferencia,E001
1315,2022-01-14 03:27:54.558186062,Portátil,67.37,3,103.0,Tarjeta Crédito,E003
1316,2022-01-14 03:42:18.846282094,Portátil,179.24,1,102.0,Tarjeta Crédito,E003
1317,2022-01-14 03:56:43.134378126,Auriculares,395.52,2,102.0,nan,E003
1318,2022-01-14 04:11:07.422474158,Cámara,629.49,2,,Tarjeta Crédito,E002
1319,2022-01-14 04:25:31.710570190,Smartwatch,505.61,4,103.0,Efectivo,E002
1320,2022-01-14 04:39:55.998666222,Tablet,973.78,1,102.0,Tarjeta Crédito,E003
1321,2022-01-14 04:54:20.286762254,Cámara,59.81,3,103.0,Efectivo,E001
1322,2022-01-14 05:08:44.574858286,Auriculares,693.89,4,101.0,Efectivo,E001
1323,2022-01-14 05:23:08.862954318,Teléfono,219.18,4,103.0,nan,E003
1324,2022-01-14 05:37:33.151050350,nan,456.48,4,102.0,Tarjeta Crédito,E002
1325,2022-01-14 05:51:57.439146382,Smartwatch,743.3,3,102.0,Efectivo,E003
1326,2022-01-14 06:06:21.727242414,nan,104.83,4,103.0,Efectivo,E001
1327,2022-01-14 06:20:46.015338446,Portátil,128.38,2,102.0,nan,E002
1328,2022-01-14 06:35:10.303434478,Teléfono,776.14,1,103.0,nan,E001
1329,2022-01-14 06:49:34.591530510,Teléfono,436.25,1,102.0,nan,E001
1330,2022-01-14 07:03:58.879626542,Auriculares,890.47,2,,Efectivo,E003
1331,2022-01-14 07:18:23.167722574,Tablet,490.91,4,,Tarjeta Crédito,E002
1332,2022-01-14 07:32:47.455818606,Teléfono,702.88,2,,nan,E003
1333,2022-01-14 07:47:11.743914638,Portátil,744.12,2,101.0,Transferencia,E001
1334,2022-01-14 08:01:36.032010670,Portátil,527.29,1,101.0,nan,E002
1335,2022-01-14 08:16:00.320106702,Tablet,880.19,2,,Transferencia,E002
1336,2022-01-14 08:30:24.608202734,Tablet,628.58,2,101.0,nan,E002
1337,2022-01-14 08:44:48.896298766,Auriculares,205.84,3,,Tarjeta Crédito,E002
1338,2022-01-14 08:59:13.184394798,nan,488.49,2,101.0,Transferencia,E001
1339,2022-01-14 09:13:37.472490830,Cámara,99.11,1,,Tarjeta Crédito,E001
1340,2022-01-14 09:28:01.760586862,Portátil,994.27,1,101.0,Transferencia,E003
1341,2022-01-14 09:42:26.048682894,Teléfono,104.35,4,103.0,Tarjeta Crédito,E003
1342,2022-01-14 09:56:50.336778926,Auriculares,311.88,1,,nan,E003
1343,2022-01-14 10:11:14.624874958,Tablet,690.46,2,103.0,Tarjeta Crédito,E003
1344,2022-01-14 10:25:38.912970990,Teléfono,293.1,1,,Tarjeta Crédito,E003
1345,2022-01-14 10:40:03.201067022,Cámara,839.53,4,103.0,nan,E003
1346,2022-01-14 10:54:27.489163054,Smartwatch,320.59,1,102.0,Tarjeta Crédito,E003
1347,2022-01-14 11:08:51.777259086,Tablet,606.44,2,103.0,Efectivo,E002
1348,2022-01-14 11:23:16.065355118,nan,821.81,2,103.0,nan,E001
1349,2022-01-14 11:37:40.353451150,nan,823.58,3,102.0,Efectivo,E003
1350,2022-01-14 11:52:04.641547182,Cámara,899.53,3,101.0,nan,E001
1351,2022-01-14 12:06:28.929643214,Cámara,972.5,4,101.0,Tarjeta Crédito,E003
1352,2022-01-14 12:20:53.217739246,Portátil,749.32,4,,Transferencia,E001
1353,2022-01-14 12:35:17.505835278,Smartwatch,609.94,1,102.0,Tarjeta Crédito,E001
1354,2022-01-14 12:49:41.793931310,Portátil,813.61,1,103.0,Efectivo,E002
1355,2022-01-14 13:04:06.082027342,Cámara,271.96,4,,nan,E002
1356,2022-01-14 13:18:30.370123374,Smartwatch,422.37,4,102.0,Transferencia,E002
1357,2022-01-14 13:32:54.658219406,Portátil,914.91,4,102.0,Transferencia,E003
1358,2022-01-14 13:47:18.946315438,Smartwatch,990.07,4,102.0,Efectivo,E003
1359,2022-01-14 14:01:43.234411470,nan,968.35,2,101.0,Tarjeta Crédito,E003
1360,2022-01-14 14:16:07.522507502,Smartwatch,400.23,1,102.0,Efectivo,E002
1361,2022-01-14 14:30:31.810603534,nan,216.15,3,,Tarjeta Crédito,E001
1362,2022-01-14 14:44:56.098699566,Tablet,321.63,4,,Efectivo,E001
1363,2022-01-14 14:59:20.386795598,Cámara,98.98,2,103.0,Tarjeta Crédito,E001
1364,2022-01-14 15:13:44.674891630,Cámara,57.42,3,101.0,Tarjeta Crédito,E003
1365,2022-01-14 15:28:08.962987662,Auriculares,83.77,4,,Tarjeta Crédito,E003
1366,2022-01-14 15:42:33.251083694,Auriculares,687.93,4,101.0,Transferencia,E003
1367,2022-01-14 15:56:57.539179726,Auriculares,187.61,1,103.0,nan,E001
1368,2022-01-14 16:11:21.827275758,Auriculares,502.93,4,101.0,Transferencia,E002
1369,2022-01-14 16:25:46.115371790,Teléfono,449.97,3,,Efectivo,E001
1370,2022-01-14 16:40:10.403467822,Auriculares,921.24,1,103.0,Efectivo,E002
1371,2022-01-14 16:54:34.691563854,Tablet,940.86,1,,Transferencia,E002
1372,2022-01-14 17:08:58.979659886,Teléfono,835.02,3,103.0,Transferencia,E002
1373,2022-01-14 17:23:23.267755918,Tablet,792.82,2,102.0,Tarjeta Crédito,E003
1374,2022-01-14 17:37:47.555851950,Auriculares,845.71,2,,Efectivo,E001
1375,2022-01-14 17:52:11.843947982,Cámara,933.6,4,,Tarjeta Crédito,E002
1376,2022-01-14 18:06:36.132044014,nan,587.9,4,,nan,E002
1377,2022-01-14 18:21:00.420140046,Teléfono,475.23,2,101.0,Efectivo,E002
1378,2022-01-14 18:35:24.708236078,nan,844.65,2,102.0,nan,E003
1379,2022-01-14 18:49:48.996332110,Cámara,462.11,2,101.0,Tarjeta Crédito,E002
1380,2022-01-14 19:04:13.284428142,nan,321.27,3,102.0,nan,E002
1381,2022-01-14 19:18:37.572524174,Tablet,517.62,4,,Transferencia,E001
1382,2022-01-14 19:33:01.860620206,Tablet,393.26,2,103.0,Transferencia,E003
1383,2022-01-14 19:47:26.148716238,Teléfono,600.38,2,101.0,Tarjeta Crédito,E002
1384,2022-01-14 20:01:50.436812270,nan,526.02,4,101.0,Transferencia,E001
1385,2022-01-14 20:16:14.724908302,nan,556.88,3,102.0,nan,E003
1386,2022-01-14 20:30:39.013004334,Smartwatch,89.43,3,101.0,Tarjeta Crédito,E001
1387,2022-01-14 20:45:03.301100366,Tablet,276.26,2,101.0,Tarjeta Crédito,E002
1388,2022-01-14 20:59:27.589196398,Smartwatch,364.36,1,102.0,Efectivo,E003
1389,2022-01-14 21:13:51.877292430,Teléfono,147.07,2,,Transferencia,E001
1390,2022-01-14 21:28:16.165388462,Tablet,618.57,2,102.0,nan,E002
1391,2022-01-14 21:42:40.453484494,Cámara,210.62,4,101.0,Efectivo,E001
1392,2022-01-14 21:57:04.741580526,Portátil,187.73,3,101.0,Transferencia,E002
1393,2022-01-14 22:11:29.029676558,Auriculares,513.06,4,101.0,nan,E001
1394,2022-01-14 22:25:53.317772590,Auriculares,465.12,3,102.0,Efectivo,E001
1395,2022-01-14 22:40:17.605868622,Portátil,655.22,1,,Tarjeta Crédito,E002
1396,2022-01-14 22:54:41.893964654,Portátil,971.53,4,103.0,Efectivo,E001
1397,2022-01-14 23:09:06.182060686,Teléfono,88.47,1,102.0,Tarjeta Crédito,E001
1398,2022-01-14 23:23:30.470156718,Tablet,517.29,4,103.0,Tarjeta Crédito,E001
1399,2022-01-14 23:37:54.758252750,Cámara,824.29,3,,Tarjeta Crédito,E002
1400,2022-01-14 23:52:19.046348782,Auriculares,380.65,1,102.0,Efectivo,E003
1401,2022-01-15 00:06:43.334444814,Portátil,437.8,1,103.0,Tarjeta Crédito,E001
1402,2022-01-15 00:21:07.622540847,Smartwatch,156.82,2,,nan,E003
1403,2022-01-15 00:35:31.910636879,nan,551.68,3,102.0,Transferencia,E001
1404,2022-01-15 00:49:56.198732911,Smartwatch,98.36,4,103.0,Efectivo,E002
1405,2022-01-15 01:04:20.486828943,nan,337.04,4,101.0,Transferencia,E002
